The hormone that promotes glycogen synthesis and inhibits glycogen breakdown is,Glucagon,Epinephrine,Insulin,Cortisol,C
The process by which excess glucose is converted into fatty acids for storage is called,Ketogenesis,Glycolysis,Fatty acid synthesis,Gluconeogenesis,C
The enzyme responsible for catalyzing the conversion of pyruvate to acetyl-CoA is,Pyruvate dehydrogenase,Phosphoenolpyruvate carboxykinase,Lactate dehydrogenase,Pyruvate carboxylase,A
The molecule that serves as the primary energy storage molecule in animals is,Glycogen,Fatty acids,Glucose,ATP,A
The process by which fatty acids are broken down to produce acetyl-CoA is called,Fatty acid oxidation,Glycolysis,Fatty acid synthesis,Triglyceride breakdown,A
The enzyme responsible for catalyzing the rate-limiting step of glycolysis is,Phosphofructokinase,Hexokinase,Pyruvate kinase,Glyceraldehyde-3-phosphate dehydrogenase,A
The molecule that serves as the primary source of energy during prolonged fasting or starvation is,Ketone bodies,Glucose,Glycogen,Fatty acids,A
The process by which amino acids are converted into glucose or intermediates of the Krebs cycle is called,Glycolysis,Amination,Deamination,Gluconeogenesis,D
The enzyme responsible for catalyzing the conversion of glucose-6-phosphate to fructose-6-phosphate in glycolysis is,Pyruvate kinase,Phosphofructokinase,Glyceraldehyde-3-phosphate dehydrogenase,Hexokinase,B
The molecule that serves as the primary energy storage molecule in plants is,Glucose,ATP,Starch,Fatty acids,C
The process by which glucose is converted into pyruvate during glycolysis is called,Glycolysis,Gluconeogenesis,Glycogenolysis,Krebs cycle,A
The molecule that serves as the primary energy source for the brain during prolonged fasting or starvation is,Fatty acids,Ketone bodies,Glycogen,Glucose,B
The process by which excess dietary protein is converted into urea and excreted is,Deamination,Amination,Urea cycle,Gluconeogenesis,A
The enzyme responsible for catalyzing the conversion of acetyl-CoA to malonyl-CoA in fatty acid synthesis is,Acetyl-CoA carboxylase,Carnitine palmitoyltransferase I,Fatty acid synthase,Acyl carrier protein,A
The molecule that serves as the primary energy source during short-term fasting or exercise is,Glycogen,Fatty acids,Glucose,Ketone bodies,C
The process by which excess dietary carbohydrates are converted into glycogen for storage is,Gluconeogenesis,Glycolysis,Deamination,Glycogenolysis,D
The enzyme responsible for catalyzing the conversion of malonyl-CoA to palmitate in fatty acid synthesis is,Acetyl-CoA carboxylase,Acyl carrier protein,Fatty acid synthase,Carnitine palmitoyltransferase I,C
The molecule that serves as the primary energy source during prolonged fasting or starvation is,Ketone bodies,Fatty acids,Glycogen,Glucose,A
The process by which excess dietary fat is broken down into fatty acids for energy production is called,Fatty acid synthesis,Triglyceride breakdown,Ketogenesis,Fatty acid oxidation,D
The process by which bacteria generate ATP through the utilization of an electrochemical gradient is called,Fermentation,Anaerobic respiration,Aerobic respiration,Chemiosmosis,D
The type of microbial metabolism that relies on the presence of oxygen as the final electron acceptor is,Fermentation,Anaerobic respiration,Chemiosmosis,Aerobic respiration,D
The microbial metabolic pathway that involves the conversion of glucose into pyruvate is called,Gluconeogenesis,Krebs cycle,Electron transport chain,Glycolysis,D
The microbial metabolic pathway that involves the synthesis of glucose from non-carbohydrate sources is called,Gluconeogenesis,Krebs cycle,Glycolysis,Electron transport chain,A
The process by which microbes convert pyruvate into carbon dioxide and high-energy electron carriers is called,Gluconeogenesis,Krebs cycle,Electron transport chain,Glycolysis,B
The microbial metabolic pathway that involves the generation of ATP through the transfer of electrons along a series of membrane-bound carriers is called,Electron transport chain,Krebs cycle,Gluconeogenesis,Glycolysis,A
The process by which microbes produce ATP in the absence of oxygen is called,Anaerobic respiration,Aerobic respiration,Chemiosmosis,Fermentation,D
The microbial metabolic pathway that involves the production of lactate or ethanol from pyruvate is called,Gluconeogenesis,Electron transport chain,Glycolysis,Krebs cycle,B
The process by which microbes convert light energy into chemical energy in the form of ATP is called,Fermentation,Respiration,Photosynthesis,Chemosynthesis,C
The microbial metabolic pathway that involves the use of inorganic compounds as a source of energy for ATP production is called,Photosynthesis,Fermentation,Chemosynthesis,Respiration,C
The process by which microbes convert carbon dioxide into organic compounds using light energy is called,Fermentation,Photosynthesis,Chemosynthesis,Respiration,B
The microbial metabolic pathway that involves the oxidation of organic compounds to produce energy in the absence of oxygen is called,Fermentation,Chemosynthesis,Photosynthesis,Respiration,D
The process by which microbes convert inorganic compounds into organic compounds using chemical energy is called,Photosynthesis,Chemosynthesis,Respiration,Fermentation,B
The microbial metabolic pathway that involves the breakdown of organic compounds to produce energy in the absence of oxygen is called,Chemosynthesis,Photosynthesis,Fermentation,Respiration,C
The microbial metabolic pathway that involves the conversion of ammonia into nitrite and nitrate is called,Nitrogen fixation,Denitrification,Nitrification,Ammonification,C
The microbial metabolic pathway that involves the conversion of complex nitrogen-containing compounds into ammonia is called,Denitrification,Nitrification,Nitrogen fixation,Ammonification,D
The branch of microbiology that studies the interactions between microorganisms and their environment is called,Industrial microbiology,Environmental microbiology,Agricultural microbiology,Medical microbiology,B
The greenhouse gas primarily responsible for trapping heat in the Earth's atmosphere is,Ozone (O3),Carbon dioxide (CO2),Nitrous oxide (N2O),Methane (CH4),B
The process by which microorganisms convert atmospheric nitrogen into a form that can be used by plants is called,Ammonification,Nitrification,Denitrification,Nitrogen fixation,D
The term used to describe the long-term changes in temperature and weather patterns on Earth is,Climate change,Greenhouse effect,Global warming,Ozone depletion,A
The microorganism responsible for the majority of biological nitrogen fixation is,Mycobacterium,Nitrosomonas,Rhizobium,Escherichia coli,C
The term used to describe the average weather conditions of a region over a long period of time is,Microclimate,Season,Weather,Climate,D
The microorganism responsible for the production of methane in anaerobic environments is,Methanococcus,Methanotroph,Methanobacterium,Methanosarcina,C
The term used to describe the increase in Earth's average temperature due to the enhanced greenhouse effect is,Global warming,Ozone depletion,Climate change,Greenhouse effect,A
The microorganism responsible for the production of nitrous oxide gas during denitrification is,Paracoccus denitrificans,Pseudomonas denitrificans,Nitrosomonas europaea,Thiobacillus denitrificans,B
The process by which microorganisms convert ammonia into nitrate is called,Denitrification,Nitrification,Ammonification,Nitrogen fixation,B
The term used to describe the trapping of heat near the Earth's surface due to the presence of greenhouse gases is,Climate change,Ozone depletion,Greenhouse effect,Global warming,C
The microorganism responsible for the production of nitrogen oxide gases during nitrification is,Nitrosospira,Azotobacter,Nitrobacter,Nitrosomonas,C
The term used to describe the destruction of the ozone layer in the stratosphere due to human-made chemicals is,Climate change,Global warming,Greenhouse effect,Ozone depletion,D
The microorganism responsible for the production of carbon dioxide during respiration is,Saccharomyces cerevisiae,Pseudomonas aeruginosa,Bacillus subtilis,Escherichia coli,C
The process by which microorganisms convert carbon dioxide into organic compounds using light energy is called,Photosynthesis,Respiration,Fermentation,Chemosynthesis,A
The term used to describe the study of the distribution and abundance of organisms and their interactions with the environment is,Conservation biology,Evolutionary biology,Ecology,Environmental microbiology,D
The microorganism responsible for the production of carbon dioxide and methane in rice paddy fields is,Methanotroph,Methanococcus,Methanobacterium,Methanosarcina,A
The microorganism responsible for the degradation of petroleum hydrocarbons in oil reservoirs is,Desulfovibrio,Thermococcus,Methanobacterium,Pseudomonas,D
The process by which microorganisms utilize petroleum hydrocarbons as a source of energy and convert them into simpler compounds is called,Petroleum biodegradation,Petroleum extraction,Petroleum biosynthesis,Petroleum refining,A
The microbial metabolic pathway that involves the breakdown of complex hydrocarbon molecules into simpler compounds is called,Petroleum synthesis,Petrochemical conversion,Petroleum degradation,Petrogenesis,C
The microorganism responsible for the production of hydrogen sulfide gas in petroleum reservoirs is,Pseudomonas,Thermococcus,Sulfolobus,Desulfovibrio,D
The process by which microorganisms convert organic matter into methane gas in petroleum reservoirs is called,Biomethylation,Biogasification,Biomethanation,Bioconversion,C
The microbial metabolic pathway that involves the production of methane gas from carbon dioxide and hydrogen is called,Methanogenesis,Methanotransformation,Methanotrophy,Methane oxidation,A
The microorganism responsible for the production of corrosive sulfuric acid in petroleum pipelines is,Desulfotomaculum,Pseudomonas,Thiobacillus,Acidithiobacillus,C
The microbial metabolic pathway that involves the conversion of petroleum hydrocarbons into more chemically stable compounds is called,Petrochemical conversion,Petroleum degradation,Petroleum synthesis,Petrogenesis,C
The microorganism responsible for the production of biofilms and microbial corrosion in petroleum facilities is,Sulfolobus,Desulfovibrio,Acidithiobacillus,Pseudomonas,B
The microbial metabolic pathway that involves the conversion of organic sulfur compounds into hydrogen sulfide gas in petroleum reservoirs is called,Sulfur oxidation,Sulfate reduction,Sulfur assimilation,Sulfur methylation,B
The microorganism responsible for the production of biofilms and microbial corrosion in petroleum reservoirs is,Sulfolobus,Pseudomonas,Desulfovibrio,Acidithiobacillus,B
The microbial metabolic pathway that involves the conversion of organic nitrogen compounds into ammonia in petroleum reservoirs is called,Nitrification,Nitrogen fixation,Denitrification,Ammonification,D
The microorganism responsible for the production of hydrogen gas in petroleum reservoirs is,Thermococcus,Pseudomonas,Desulfovibrio,Methanobacterium,A
The microbial metabolic pathway that involves the conversion of organic compounds into carbon dioxide and methane gas in petroleum reservoirs is called,Methanogenesis,Methanotransformation,Methane oxidation,Methanotrophy,A
The microorganism responsible for the production of organic acids and alcohols during the fermentation of petroleum hydrocarbons is,Pseudomonas,Thermococcus,Bacillus subtilis,Escherichia coli,A
The bacterium responsible for causing tuberculosis is,Escherichia coli,Mycobacterium tuberculosis,Salmonella enterica,Staphylococcus aureus,B
The process by which bacteria move towards or away from chemical stimuli in their environment is called,Bacterial transformation,Bacterial transduction,Bacterial chemotaxis,Bacterial conjugation,C
The bacterium responsible for causing cholera is,Salmonella enterica,Escherichia coli,Vibrio cholerae,Helicobacter pylori,C
The structure that allows certain bacteria to attach to surfaces and form biofilms is called,Fimbriae,Pilus,Flagellum,Capsule,A
The bacterium responsible for causing Lyme disease is,Streptococcus pyogenes,Haemophilus influenzae,Borrelia burgdorferi,Clostridium difficile,C
The process by which bacteria exchange genetic material through direct cell-to-cell contact is called,Bacterial conjugation,Bacterial recombination,Bacterial transformation,Bacterial transduction,A
The bacterium responsible for causing urinary tract infections is,Neisseria gonorrhoeae,Escherichia coli,Streptococcus pneumoniae,Staphylococcus aureus,B
The structure that allows bacteria to move through their environment using a whip-like motion is called,Pilus,Fimbriae,Flagellum,Capsule,C
The bacterium responsible for causing pneumonia is,Streptococcus pneumoniae,Staphylococcus aureus,Haemophilus influenzae,Escherichia coli,A
The process by which bacteria take up free DNA from their environment and incorporate it into their own genome is called,Bacterial recombination,Bacterial conjugation,Bacterial transduction,Bacterial transformation,D
The bacterium responsible for causing food poisoning is,Helicobacter pylori,Escherichia coli,Salmonella enterica,Staphylococcus aureus,C
The structure that protects bacteria from phagocytosis by immune cells is called,Capsule,Pilus,Fimbriae,Flagellum,A
The bacterium responsible for causing meningitis is,Clostridium difficile,Streptococcus pyogenes,Neisseria meningitidis,Borrelia burgdorferi,C
The process by which bacteria acquire new genetic material from their environment through phage viruses is called,Bacterial recombination,Bacterial transformation,Bacterial transduction,Bacterial conjugation,C
The bacterium responsible for causing dental caries (tooth decay) is,Salmonella enterica,Staphylococcus aureus,Escherichia coli,Streptococcus mutans,D
The structure that allows bacteria to adhere to surfaces or host tissues is called,Capsule,Flagellum,Fimbriae,Pilus,C
The bacterium responsible for causing gastric ulcers is,Streptococcus pneumoniae,Haemophilus influenzae,Helicobacter pylori,Borrelia burgdorferi,C
The process by which bacteria exchange genetic material through the uptake of extracellular DNA fragments is called,Bacterial conjugation,Bacterial transduction,Bacterial recombination,Bacterial transformation,D
The bacterium responsible for causing sexually transmitted infections such as gonorrhea is,Salmonella enterica,Neisseria gonorrhoeae,Staphylococcus aureus,Escherichia coli,B
The structure that allows bacteria to transfer genetic material from one cell to another through a bridge-like structure is called,Capsule,Flagellum,Pilus,Fimbriae,C
Which is the most common method for diagnosing bacterial infections?,Stool culture,Blood culture,Sputum culture,Urine culture,B
Which of the following is not a Gram-negative bacteria?,Staphylococcus aureus,Pseudomonas aeruginosa,Escherichia coli,Klebsiella pneumoniae,A
Which test is used to identify the presence of Streptococcus pyogenes?,Bacitracin susceptibility test,Catalase test,Optochin susceptibility test,Coagulase test,A
Which organism is responsible for causing tuberculosis?,Haemophilus influenzae,Mycobacterium tuberculosis,Escherichia coli,Streptococcus pneumoniae,B
Which test is used to diagnose Helicobacter pylori infection?,Serological test,Culture,Polymerase chain reaction (PCR),Urease breath test,A
Which of the following is used to differentiate between Staphylococcus aureus and other Staphylococcus species?,Optochin susceptibility test,Catalase test,Bacitracin susceptibility test,Coagulase test,D
Which is the most sensitive test for diagnosing HIV infection during the early stage?,Rapid antibody test,ELISA (Enzyme-linked immunosorbent assay),PCR,Western blot,C
Which test is used to detect the presence of Clostridium difficile toxins in stool samples?,Culture,Enzyme immunoassay (EIA),Polymerase chain reaction (PCR),Toxin neutralization assay,B
Which bacterium is responsible for causing Lyme disease?,Borrelia burgdorferi,Haemophilus influenzae,Staphylococcus aureus,Streptococcus pneumoniae,A
Which test is used to diagnose syphilis?,ELISA (Enzyme-linked immunosorbent assay),Culture,Gram staining,Venereal Disease Research Laboratory (VDRL) test,D
Which of the following is a common cause of community-acquired pneumonia?,Escherichia coli,Haemophilus influenzae,Streptococcus pneumoniae,Pseudomonas aeruginosa,C
Which test is used to detect the presence of methicillin-resistant Staphylococcus aureus (MRSA)?,Vancomycin susceptibility test,Catalase test,Coagulase test,Oxacillin disk diffusion test,D
Which organism is responsible for causing urinary tract infections (UTIs)?,Escherichia coli,Streptococcus pneumoniae,Klebsiella pneumoniae,Staphylococcus aureus,A
Which test is used to diagnose viral hepatitis?,Hepatitis C antibody test,Hepatitis D RNA test,Hepatitis A IgM antibody test,Hepatitis B surface antigen (HBsAg) test,D
Which bacterium is responsible for causing meningitis in newborns?,Neisseria meningitidis,Streptococcus pneumoniae,Group B Streptococcus,Escherichia coli,C
Which test is used to identify the presence of Mycobacterium tuberculosis in sputum samples?,PCR,Tuberculin skin test,Acid-fast bacilli (AFB) smear microscopy,Mycobacterial culture,C
Which of the following is used to detect the presence of norovirus in stool samples?,Gram staining,Polymerase chain reaction (PCR),ELISA (Enzyme-linked immunosorbent assay),Culture,B
Which bacterium is responsible for causing dental caries (tooth decay)?,Escherichia coli,Pseudomonas aeruginosa,Staphylococcus aureus,Streptococcus mutans,D
Which test is used to diagnose Chlamydia trachomatis infection?,ELISA (Enzyme-linked immunosorbent assay),Nucleic acid amplification test (NAAT),Culture,Gram staining,B
Which organism is responsible for causing peptic ulcers?,Streptococcus pneumoniae,Pseudomonas aeruginosa,Helicobacter pylori,Escherichia coli,C
Which of the following stains is used to visualize acid-fast bacteria?,Ziehl-Neelsen stain,India ink stain,Giemsa stain,Gram stain,A
Which of the following organisms causes whooping cough?,Streptococcus pneumoniae,Haemophilus influenzae,Mycoplasma pneumoniae,Bordetella pertussis,D
Which of the following is the primary vector for Lyme disease?,Tick,Louse,Flea,Mosquito,A
Which type of hemolysis is characterized by a greenish discoloration around colonies on blood agar?,Non-hemolytic,Alpha hemolysis,Beta hemolysis,Gamma hemolysis,D
Which of the following bacteria is responsible for most cases of community-acquired pneumonia?,Streptococcus pneumoniae,Staphylococcus aureus,Klebsiella pneumoniae,Escherichia coli,A
Which of the following tests is used to distinguish between Staphylococcus aureus and other Staphylococcus species?,Oxidase test,Coagulase test,Catalase test,Indole test,B
Which of the following organisms causes syphilis?,Chlamydia trachomatis,Mycoplasma genitalium,Neisseria gonorrhoeae,Treponema pallidum,D
Which of the following is the causative agent of tuberculosis?,Streptococcus pyogenes,Haemophilus influenzae,Mycobacterium tuberculosis,Streptococcus pneumoniae,C
Which of the following stains is used to visualize fungi in clinical specimens?,Wright stain,Gram stain,Acridine orange stain,Periodic acid-Schiff stain,D
Which of the following is the primary mode of transmission for hepatitis A virus?,Fecal-oral,Respiratory droplets,Bloodborne,Sexual contact,A
Which of the following tests is used to identify the presence of methicillin-resistant Staphylococcus aureus (MRSA)?,Coagulase test,Oxidase test,PCR assay,Catalase test,C
Which of the following is the causative agent of malaria?,Plasmodium falciparum,Entamoeba histolytica,Toxoplasma gondii,Escherichia coli,A
Which of the following bacteria is associated with peptic ulcers?,Helicobacter pylori,Escherichia coli,Clostridium difficile,Staphylococcus aureus,A
Which of the following tests is used to identify the presence of human immunodeficiency virus (HIV)?,Blood culture,PCR,ELISA,Rapid antigen test,C
Which of the following fungi is responsible for causing vaginal yeast infections?,Cryptococcus neoformans,Histoplasma capsulatum,Aspergillus fumigatus,Candida albicans,D
Which of the following is the causative agent of anthrax?,Bacillus subtilis,Bacillus anthracis,Bacillus megaterium,Bacillus cereus,B
Which of the following bacteria is associated with urinary tract infections (UTIs)?,Klebsiella pneumoniae,Staphylococcus aureus,Escherichia coli,Streptococcus pyogenes,C
Which of the following tests is used to identify the presence of Clostridium difficile toxin in stool samples?,Culture and sensitivity,PCR assay,Gram stain,ELISA,D
Which of the following viruses is the causative agent of chickenpox?,Human papillomavirus,Human herpesvirus 6,Epstein-Barr virus,Varicella-zoster virus,D
Which of the following bacteria is responsible for causing Lyme disease?,Legionella pneumophila,Rickettsia rickettsii,Borrelia burgdorferi,Clostridium tetani,C
Which virus is responsible for causing hepatitis B?,Hepatitis C virus,Hepatitis A virus,Hepatitis D virus,Hepatitis B virus,D
Which of the following is the primary causative agent of pneumonia in immunocompromised individuals?,Streptococcus pneumoniae,Mycobacterium tuberculosis,Klebsiella pneumoniae,Pseudomonas aeruginosa,D
Which bacteria is known for causing food poisoning through the production of enterotoxins?,Escherichia coli,Clostridium difficile,Staphylococcus aureus,Salmonella enterica,C
Which virus is responsible for causing severe acute respiratory syndrome (SARS)?,Rhinovirus,Respiratory syncytial virus,Coronavirus,Influenza virus,C
Which of the following is the causative agent of syphilis?,Treponema pallidum,Haemophilus influenzae,Chlamydia trachomatis,Neisseria gonorrhoeae,A
Which bacteria is associated with the development of peptic ulcers?,Vibrio cholerae,Salmonella enterica,Campylobacter jejuni,Helicobacter pylori,D
Which virus is responsible for causing genital warts?,Hepatitis B virus,Human papillomavirus,Herpes simplex virus,Varicella-zoster virus,B
Which of the following is NOT a characteristic of gram-negative bacteria?,Lipopolysaccharide layer,Outer membrane,Thin peptidoglycan cell wall,Thick peptidoglycan cell wall,D
Which organism is responsible for causing toxoplasmosis?,Leishmania donovani,Toxoplasma gondii,Trypanosoma cruzi,Plasmodium falciparum,B
What is the causative agent of tuberculosis?,Salmonella enterica,Staphylococcus aureus,Escherichia coli,Mycobacterium tuberculosis,D
Which microorganism is responsible for causing dental caries?,Staphylococcus epidermidis,Haemophilus influenzae,Streptococcus mutans,Pseudomonas aeruginosa,C
What is the primary mode of transmission for the human immunodeficiency virus (HIV)?,Sexual contact,Vertical transmission (mother to child),Blood transfusion,Inhalation of respiratory droplets,A
Which organism is responsible for causing urinary tract infections (UTIs)?,Staphylococcus aureus,Streptococcus pneumoniae,Candida albicans,Escherichia coli,D
Which bacterium is commonly associated with peptic ulcers?,Streptococcus pyogenes,Pseudomonas aeruginosa,Neisseria meningitidis,Helicobacter pylori,D
What is the causative agent of cholera?,Clostridium difficile,Vibrio cholerae,Salmonella enterica,Shigella flexneri,B
Which microorganism is responsible for causing Lyme disease?,Legionella pneumophila,Mycobacterium leprae,Borrelia burgdorferi,Chlamydia trachomatis,C
What is the primary vector for transmitting malaria?,Culex mosquito,Phlebotomine sandfly,Aedes mosquito,Anopheles mosquito,D
Which virus is the causative agent of hepatitis A?,Hepatitis A virus,Hepatitis D virus,Hepatitis C virus,Hepatitis B virus,A
Which microorganism is associated with food poisoning from contaminated poultry and eggs?,Staphylococcus aureus,O157:H7,Escherichia coli,Salmonella enteritidis,D
What is the causative agent of syphilis?,Chlamydia trachomatis,Treponema pallidum,Herpes simplex virus,Neisseria gonorrhoeae,B
Which bacterium is responsible for causing pneumonia in immunocompromised individuals?,Streptococcus pneumoniae,Mycobacterium tuberculosis,Pneumocystis jirovecii,Legionella pneumophila,C
What is the primary mode of transmission for the influenza virus?,Sexual contact,Inhalation of respiratory droplets,Ingestion of contaminated food,Direct contact with contaminated surfaces,B
Which microorganism is commonly associated with nosocomial infections?,Escherichia coli,Streptococcus pyogenes,Staphylococcus aureus,Mycobacterium leprae,C
What is the causative agent of candidiasis (yeast infection)?,Microsporum canis,Candida albicans,Aspergillus fumigatus,Trichophyton rubrum,B
Which virus is responsible for causing chickenpox and shingles?,Epstein-Barr virus,Measles virus,Varicella-zoster virus,Human papillomavirus,C
Which bacterium is commonly associated with urinary tract infections in sexually active females?,Pseudomonas aeruginosa,Streptococcus pneumoniae,Escherichia coli,Staphylococcus aureus,C
What is the primary mode of transmission for the human papillomavirus (HPV)?,Blood transfusion,Sexual contact,Vertical transmission (mother to child),Inhalation of respiratory droplets,B
Which microorganism is responsible for causing meningitis in neonates?,Neisseria meningitidis,Group B Streptococcus,Haemophilus influenzae type B,Streptococcus pneumoniae,B
What is the causative agent of tuberculosis?,Mycobacterium tuberculosis,Escherichia coli,Salmonella enterica,Staphylococcus aureus,A
Identify the causative agent responsible for malaria.,Trichomonas vaginalis,Toxoplasma gondii,Entamoeba histolytica,Plasmodium falciparum,D
Name the parasite that causes amoebic dysentery.,Plasmodium falciparum,Giardia lamblia,Trichomonas vaginalis,Entamoeba histolytica,D
Specify the parasite that causes African sleeping sickness.,Plasmodium falciparum,Toxoplasma gondii,Leishmania donovani,Trypanosoma brucei,D
What organism is responsible for trichomoniasis?,Trichomonas vaginalis,Entamoeba histolytica,Toxoplasma gondii,Plasmodium falciparum,A
Identify the parasite associated with Chagas disease.,Leishmania donovani,Trypanosoma cruzi,Giardia lamblia,Plasmodium falciparum,B
Which vector primarily transmits Trypanosoma cruzi?,Sandflies,Mosquitoes,Ticks,Triatomine bugs (kissing bugs),D
What parasite causes giardiasis?,Entamoeba histolytica,Plasmodium falciparum,Trichomonas vaginalis,Giardia lamblia,D
What is the causative agent of leishmaniasis?,Entamoeba histolytica,Plasmodium falciparum,Leishmania donovani,Toxoplasma gondii,C
Identify the parasite responsible for schistosomiasis.,Toxoplasma gondii,Plasmodium falciparum,Schistosoma spp.,Entamoeba histolytica,C
How is Schistosoma spp. primarily transmitted?,Inhalation of respiratory droplets,Vector-borne transmission,Through contact with contaminated freshwater,Sexual transmission,C
What parasite causes toxoplasmosis?,Entamoeba histolytica,Trichomonas vaginalis,Plasmodium falciparum,Toxoplasma gondii,D
Specify the causative agent of lymphatic filariasis.,Entamoeba histolytica,Toxoplasma gondii,Wuchereria bancrofti,Plasmodium falciparum,C
Identify the parasite responsible for trichuriasis (whipworm infection).,Entamoeba histolytica,Plasmodium falciparum,Trichuris trichiura,Toxoplasma gondii,C
How is Trichuris trichiura primarily transmitted?,Direct contact,Through ingestion of contaminated food and water,Vector-borne transmission,Sexual transmission,B
What parasite causes visceral leishmaniasis (kala-azar)?,Toxoplasma gondii,Entamoeba histolytica,Plasmodium falciparum,Leishmania donovani,D
Specify the causative agent of African trypanosomiasis (sleeping sickness).,Trypanosoma brucei,Toxoplasma gondii,Plasmodium falciparum,Entamoeba histolytica,A
Name the parasites responsible for hookworm infection.,Entamoeba histolytica,Toxoplasma gondii,Ancylostoma duodenale and Necator americanus,Plasmodium falciparum,C
How are Ancylostoma duodenale and Necator americanus primarily transmitted?,Direct contact,Vector-borne transmission,Ingestion of contaminated food and water,Through skin penetration by larvae,D
Identify the parasite responsible for amoebic liver abscess.,Plasmodium falciparum,Entamoeba histolytica,Toxoplasma gondii,Trichomonas vaginalis,B
Which bacterium is responsible for causing tuberculosis?,Staphylococcus aureus,Mycobacterium tuberculosis,Salmonella typhi,Escherichia coli,B
Name the bacterium that causes urinary tract infections.,Staphylococcus aureus,Escherichia coli,Pseudomonas aeruginosa,Streptococcus pyogenes,B
What is the causative agent of pneumonia?,Klebsiella pneumoniae,Escherichia coli,Staphylococcus aureus,Streptococcus pneumoniae,D
Which bacterium is associated with food poisoning?,Helicobacter pylori,Escherichia coli,Salmonella enterica,Staphylococcus aureus,C
Name the bacterium responsible for causing gonorrhea.,Escherichia coli,Staphylococcus aureus,Neisseria gonorrhoeae,Streptococcus pyogenes,C
What bacterium is commonly responsible for causing skin infections?,Pseudomonas aeruginosa,Escherichia coli,Streptococcus pneumoniae,Staphylococcus aureus,D
Which bacterium is associated with causing dental caries (tooth decay)?,Streptococcus mutans,Haemophilus influenzae,Staphylococcus aureus,Escherichia coli,A
Name the bacterium responsible for causing Lyme disease.,Streptococcus pyogenes,Escherichia coli,Staphylococcus aureus,Borrelia burgdorferi,D
What is the causative agent of syphilis?,Streptococcus pneumoniae,Escherichia coli,Staphylococcus aureus,Treponema pallidum,D
Which bacterium is commonly associated with causing urinary tract stones (struvite stones)?,Staphylococcus aureus,Escherichia coli,Proteus mirabilis,Enterococcus faecalis,C
Name the bacterium responsible for causing diphtheria.,Staphylococcus aureus,Escherichia coli,Corynebacterium diphtheriae,Streptococcus pyogenes,C
What bacterium is commonly associated with causing peptic ulcers?,Escherichia coli,Staphylococcus aureus,Helicobacter pylori,Streptococcus pneumoniae,C
Which bacterium is responsible for causing meningitis in neonates?,Group B Streptococcus (Streptococcus agalactiae),Staphylococcus aureus,Streptococcus pyogenes,Escherichia coli,A
Name the bacterium commonly associated with causing wound infections.,Escherichia coli,Staphylococcus aureus,Streptococcus pneumoniae,Pseudomonas aeruginosa,B
What is the causative agent of tetanus?,Escherichia coli,Streptococcus pyogenes,Staphylococcus aureus,Clostridium tetani,D
